system:index,Location_N,mean,.geo
00000000000000000000,KICLDRS8D_OUT,0.2118046076636639,"{""type"":""Polygon"",""coordinates"":[[[-122.14390295691521,47.510432840540425],[-122.14387001844474,47.51043331569095],[-122.14384363590534,47.51043373907971],[-122.14333602892685,47.51042751516122],[-122.1431051151676,47.510421780388846],[-122.14230750101537,47.51041522636505],[-122.14225797820107,47.51159478700005],[-122.14308907589741,47.5116142873628],[-122.14331992088896,47.51161996245267],[-122.1438343506059,47.51163055605973],[-122.14389896799287,47.51051776020586],[-122.14390295691521,47.510432840540425]]]}"
00000000000000000001,KICHDRS8D_OUT,0.3122027071811241,"{""type"":""Polygon"",""coordinates"":[[[-121.89547633864045,47.56505598138764],[-121.8948524065826,47.56490715060626],[-121.89487745522574,47.564857747746345],[-121.89502793426836,47.564556775996664],[-121.89514094174311,47.56433670647886],[-121.89529129513637,47.564031278196516],[-121.89492848191215,47.56403112783338],[-121.89484706495465,47.563947265471434],[-121.89469439320982,47.56390888725894],[-121.89455038382866,47.56395526635628],[-121.89425803334824,47.56387398274938],[-121.89443951887678,47.56349670359082],[-121.8944456171532,47.563478741146646],[-121.89323877236099,47.563493239470816],[-121.89323889390998,47.56349769874161],[-121.89270549474315,47.56454440231809],[-121.89265516829957,47.56463877896723],[-121.8926239431921,47.564706083759305],[-121.89252970653995,47.56488585374073],[-121.89429545697061,47.56530677653272],[-121.89444823651075,47.565345124393154],[-121.89447464257697,47.56534926641719],[-121.89467394965962,47.56540051076176],[-121.89460331841228,47.565472784938514],[-121.89466301621762,47.565485430928405],[-121.89519385353503,47.565604072214526],[-121.89543243387118,47.56514137624463],[-121.89547633864045,47.56505598138764]]]}"
00000000000000000005,SEAI1S8D_OUT,0.2180146453540119,"{""type"":""GeometryCollection"",""geometries"":[{""type"":""LineString"",""coordinates"":[[-122.27950945779173,47.51676254952979],[-122.27950272073414,47.516758186929565],[-122.27949598367766,47.51675382432896],[-122.27949583501534,47.51674936101673],[-122.27948924662229,47.51674946172793],[-122.27948909796054,47.516744998415696]]},{""type"":""LineString"",""coordinates"":[[-122.27954344042884,47.5167932891491],[-122.27953685203045,47.51679338986298],[-122.2795367033646,47.5167889265509],[-122.2795299663015,47.51678456395231],[-122.27952322923947,47.51678020135332]]},{""type"":""LineString"",""coordinates"":[[-122.27946829216296,47.51671405736089],[-122.27946170377422,47.51671415807055],[-122.27946155511484,47.5167096947582]]},{""type"":""LineString"",""coordinates"":[[-122.27946140645555,47.51670523144585],[-122.2794546694091,47.516700868842726]]},{""type"":""Polygon"",""coordinates"":[[[-122.28280466032793,47.51693985978934],[-122.28263338274017,47.5169425267571],[-122.28255433265757,47.51694370587302],[-122.28252779356282,47.51693962529475],[-122.28247358336554,47.51689586151166],[-122.28246535055099,47.51684680820014],[-122.2824616944099,47.51673524349118],[-122.28245247850721,47.51665946813806],[-122.2824515378725,47.51662822733133],[-122.28243438943272,47.5165123986297],[-122.28242584396166,47.51645001182024],[-122.28241185267828,47.51623140552645],[-122.28218766499872,47.5162303640462],[-122.2821679544387,47.51623064249023],[-122.28211495296837,47.51622254082424],[-122.28198701639454,47.51613965393631],[-122.2819729115966,47.51611305622511],[-122.28197274779299,47.5161086025741],[-122.2819451659213,47.51607331387266],[-122.28193083674279,47.51603777643768],[-122.2819168076483,47.51601123840238],[-122.28188266493117,47.515976011844906],[-122.28176673263472,47.51586173333401],[-122.28174685850672,47.51585755804914],[-122.28174013379096,47.51585316650309],[-122.28173346968703,47.515853261046956],[-122.28169361828952,47.515844942920616],[-122.2815410407832,47.51581602934265],[-122.28150145641808,47.51581213229821],[-122.28143530640143,47.5158042464993],[-122.28140788898577,47.51577341145743],[-122.28136699478347,47.51573388538807],[-122.28130076932663,47.51572593986613],[-122.28128755942326,47.5157216699763],[-122.28114835652791,47.515701479278924],[-122.28103595868846,47.51568979047249],[-122.28099578031923,47.51567256482042],[-122.28081715758664,47.51565292994403],[-122.28081067234119,47.51565305158833],[-122.28079728374283,47.51564875445819],[-122.2807905316531,47.51564445494777],[-122.28078364342555,47.51563560973217],[-122.28078974080347,47.51562209479373],[-122.28077159745702,47.51547054186403],[-122.28076254851229,47.51539922180681],[-122.28075373889537,47.5153324150678],[-122.28074462948935,47.515256609168276],[-122.28073702613375,47.5152254636731],[-122.28072854392127,47.51516756430567],[-122.2807003367012,47.51511436949799],[-122.28067236884881,47.51506568793005],[-122.28062332142574,47.51497717001967],[-122.28057419858125,47.51488859260574],[-122.28055281930455,47.51483975713484],[-122.28053885202293,47.51481770549973],[-122.28051104820773,47.51477347770171],[-122.28047690785934,47.5147382514416],[-122.2804360432152,47.51469863364335],[-122.28039531475521,47.51466356147298],[-122.28036117460788,47.514628335242975],[-122.2803200585657,47.51457987006699],[-122.28031212837435,47.51453981792203],[-122.28031084687612,47.51450409771983],[-122.28030291670343,47.514464045635066],[-122.28030846267308,47.51443268456469],[-122.28028826225011,47.51441960204523],[-122.28003856763411,47.514244800056794],[-122.28000404054062,47.51419618105774],[-122.27999682553258,47.51417842906343],[-122.27998200791315,47.51412953219197],[-122.2799610929649,47.51409414982605],[-122.27992679010279,47.51405447034516],[-122.2799065900129,47.51404138783273],[-122.27987966576143,47.514023913784314],[-122.27983948965945,47.51400668814747],[-122.27975979186374,47.51399005070425],[-122.27976452482771,47.51373545180297],[-122.27978313171715,47.51369948146973],[-122.27983207683594,47.51358705984554],[-122.2798415760477,47.51347528631348],[-122.27986104980968,47.51326952644361],[-122.2798708759861,47.513166660415806],[-122.27993676947905,47.513165699893364],[-122.28023951684355,47.51315211834043],[-122.28037559563302,47.513083025196],[-122.28049876489553,47.513018660996494],[-122.28056219797712,47.51294622938692],[-122.2805765858046,47.51278528378665],[-122.28056525587549,47.51264252455795],[-122.2805539259912,47.51249976573905],[-122.28047263661574,47.512434077889914],[-122.28024886100398,47.51224545888086],[-122.28020053247131,47.51217924468401],[-122.28021413060365,47.51199594309845],[-122.28019415726408,47.511790837319666],[-122.28018005502246,47.511764241616675],[-122.28016611642198,47.51174209918937],[-122.28006528461425,47.511681143120164],[-122.27995224407084,47.51165164065521],[-122.27978613352344,47.51161397600517],[-122.27960039090581,47.511576648495186],[-122.2794069713436,47.51150811769049],[-122.27940475206593,47.5114411620522],[-122.27942207725322,47.511369475515096],[-122.27949716739386,47.51124774840317],[-122.27971805217722,47.510954103409695],[-122.27974956982719,47.510712447862986],[-122.27976895383367,47.510502306009464],[-122.2797824923536,47.51031452509847],[-122.2797813747816,47.5102832610679],[-122.27979292914902,47.510233995795964],[-122.27979087275935,47.510171495027954],[-122.27987989745475,47.510071912336876],[-122.2799236796184,47.51000424897242],[-122.27998117551688,47.50994978867999],[-122.28007179283048,47.509899255228156],[-122.28009127610775,47.50989003869074],[-122.28018228094044,47.5098528969261],[-122.28027201918087,47.509775612391046],[-122.28027081320229,47.50973995525573],[-122.28026875606145,47.509677455136],[-122.28019326927064,47.509589259215126],[-122.28000608987449,47.509511764278834],[-122.27983904880253,47.5094428648904],[-122.27977189526247,47.50940368274618],[-122.27971034775732,47.509337628292144],[-122.27960903172344,47.509263315424754],[-122.27949553507518,47.50922036249796],[-122.27931756852036,47.50921863087999],[-122.27911995553896,47.509221662057925],[-122.27902665723057,47.50919179000072],[-122.27900945992009,47.50907149236885],[-122.27897023399608,47.50888455290677],[-122.27893007017519,47.50866637827119],[-122.2786443223651,47.50859478764718],[-122.27861762596616,47.50858625349169],[-122.27859765273692,47.50858211049595],[-122.27851109489296,47.50855220359971],[-122.27847663441962,47.508508074922446],[-122.2784284008987,47.50844625798444],[-122.27835354696167,47.50837596651748],[-122.27834744432592,47.508192956690614],[-122.2781301306912,47.50819626296291],[-122.2781235435379,47.50819641682238],[-122.27810334691493,47.50818333538769],[-122.27806304150744,47.508161565837725],[-122.27783763801607,47.508120371225054],[-122.27770496370395,47.50809563054756],[-122.27761871918264,47.50807905469049],[-122.27753903434304,47.508062417015736],[-122.27751916472268,47.50805824136082],[-122.2774192837309,47.50802852204496],[-122.27733295186059,47.50800755261267],[-122.27728005066223,47.50800384248915],[-122.27724703446297,47.507999882288196],[-122.27719371897018,47.507982872928125],[-122.2771469304633,47.50796122437086],[-122.27710003886527,47.50793960824794],[-122.27704666339628,47.50791811343497],[-122.27699960862584,47.507892044346406],[-122.27687858053268,47.50782243326544],[-122.27678441143374,47.50776580962033],[-122.27671029068142,47.50771338892828],[-122.27665618715533,47.50767402269638],[-122.27661579561784,47.50764785940174],[-122.27656868141007,47.507617304858925],[-122.27648156250446,47.50757397814966],[-122.2764212264319,47.50754357933148],[-122.27636752552839,47.50751317846778],[-122.27632735767534,47.5074959533597],[-122.27628745623024,47.50748314868382],[-122.27616714376933,47.50743583405406],[-122.27610694387072,47.507409980061205],[-122.27607898659049,47.5073613044407],[-122.27607100150549,47.507316772342364],[-122.27607037626238,47.507298868748144],[-122.27606988667486,47.50728551011316],[-122.27603638177183,47.5072681908716],[-122.27596312346198,47.507246945428165],[-122.27590373990519,47.50724335575498],[-122.27579087960407,47.507218303190925],[-122.27571753404125,47.50719266431568],[-122.27564427613689,47.50717141863321],[-122.2755914521838,47.5071677671592],[-122.27551226006122,47.50716448650981],[-122.275479304956,47.507165011013164],[-122.27546006114154,47.50717873850945],[-122.27543424231088,47.50719695327583],[-122.27542775853951,47.50719707447888],[-122.27539551588825,47.50721989576597],[-122.27532424802358,47.50725666170226],[-122.27527885896734,47.50727969818717],[-122.27521999734233,47.507294044094174],[-122.27517430955278,47.50730808270225],[-122.27512187171772,47.50731782203574],[-122.27510888849174,47.50732249010162],[-122.27506295008938,47.50732768251693],[-122.2750037897629,47.507333030447604],[-122.27493836865602,47.507347437728676],[-122.27487311059001,47.50736629785513],[-122.27482099880613,47.507384942804165],[-122.27477538647229,47.50739904086165],[-122.27474330645009,47.50742631490604],[-122.27470417784929,47.50744029178581],[-122.27467132579083,47.50744078354474],[-122.2746057414629,47.50745073771576],[-122.27457278626134,47.507451261885436],[-122.27454641799953,47.50745163245667],[-122.27448115971042,47.507470492336964],[-122.27441590138172,47.5074893521769],[-122.2743306711287,47.507504068082845],[-122.27424680468069,47.50755889252402],[-122.2741953169476,47.50759544090474],[-122.27418881738535,47.50759998774984],[-122.27414391651561,47.50763638257174],[-122.27411928591665,47.507685919275],[-122.27410843780522,47.507757478439494],[-122.27410389872915,47.5078201299891],[-122.2741071473263,47.50791828403293],[-122.2741038089098,47.5080165918281],[-122.27410713309604,47.508114805891104],[-122.2741043434009,47.508230958402606],[-122.2741035417035,47.508405124494104],[-122.27409601741407,47.508574899680745],[-122.27409417788688,47.50871786342972],[-122.27408554012894,47.508856376418656],[-122.27408347768926,47.508990402457016],[-122.27408068770073,47.509106557029305],[-122.2740756996834,47.509352193758005],[-122.2740810714615,47.50951291061418],[-122.27407931898301,47.50966027054788],[-122.27407565413337,47.50974967559815],[-122.27407335283901,47.50987919131178],[-122.27407112711157,47.51000876699644],[-122.27406716376936,47.510089174321834],[-122.27401583559313,47.510130177667364],[-122.27388585887363,47.51018574382916],[-122.27378036748685,47.510182891557044],[-122.27342419797681,47.51017489203915],[-122.27317414409069,47.510187648879324],[-122.27301714529956,47.51022577142409],[-122.27284742804446,47.51027298246274],[-122.27273622349117,47.510297033813764],[-122.2726376019441,47.51030745107641],[-122.27256496498109,47.51030410627409],[-122.27226812365664,47.5102952085315],[-122.2720833332606,47.510289102898035],[-122.27201079972372,47.510285725190016],[-122.27183899397468,47.51027495113267],[-122.27170038379154,47.51026816638954],[-122.27182789295375,47.510534106730475],[-122.27183461547897,47.51053849859649],[-122.27188134326654,47.51055566548224],[-122.27192815823332,47.51057722590402],[-122.2719423138595,47.51060830803085],[-122.27211914650219,47.510971764072785],[-122.27218955256204,47.511104687883716],[-122.27215153178514,47.511149929492575],[-122.27215262753808,47.51118562032276],[-122.27214614323466,47.51118574130366],[-122.2727253350884,47.51235583076933],[-122.2728722767931,47.512411631576576],[-122.2731273101738,47.51255063531595],[-122.27317997724342,47.51254983519682],[-122.2751453610458,47.51258686468476],[-122.27516517242155,47.512586555417194],[-122.27515407365597,47.51264927470684],[-122.27531881753073,47.512847710875505],[-122.27532603018409,47.51286546281466],[-122.2753215193773,47.51292802879979],[-122.2753226334992,47.512959294617374],[-122.27533039539229,47.51299489262433],[-122.2753379942,47.51302603725818],[-122.27533903271535,47.513057243503674],[-122.27534780560934,47.51312413995262],[-122.27535540444774,47.513155284665835],[-122.27538330428114,47.51319948030997],[-122.27553678981062,47.513456185128454],[-122.27556436380206,47.51349147409905],[-122.27555969009747,47.5135495874402],[-122.27564832034722,47.5136375791461],[-122.27562314986376,47.513673610233774],[-122.27561292694216,47.513763084178734],[-122.27559627910308,47.51385716545931],[-122.27552499954263,47.51389393669148],[-122.27541449761505,47.513940293188256],[-122.27531088212497,47.513995494968896],[-122.27518786793941,47.51406430683008],[-122.27511704944753,47.51411453047211],[-122.27509884046914,47.514159466824886],[-122.27509416598329,47.51421758093948],[-122.27508861625071,47.514248941610056],[-122.27507711500904,47.514302696346924],[-122.27505906895642,47.51435208638265],[-122.27505256835266,47.5143566339303],[-122.27505280703245,47.51436114708451],[-122.27499379967134,47.51437094946102],[-122.2749743734498,47.5143846517306],[-122.2749362920702,47.51442541157297],[-122.27487085960838,47.51443982106391],[-122.27483259930655,47.514480553726244],[-122.27483513705727,47.51455642079715],[-122.27484352332166,47.51460992625428],[-122.27481881314462,47.51465941056908],[-122.27469680682242,47.51475952213689],[-122.27464041189641,47.51484525152611],[-122.27452334627236,47.51489166939971],[-122.27449125999091,47.514918947591305],[-122.2744651854302,47.514928317507824],[-122.27444641078488,47.51495983411967],[-122.27443413686818,47.51498680318547],[-122.27444268564136,47.51504476273706],[-122.2744506100078,47.51508481591722],[-122.2744583713926,47.515120415539116],[-122.27445924619144,47.51514716953633],[-122.27446035960352,47.51517843677953],[-122.27446129422806,47.51520967685817],[-122.27444363283516,47.515272460954],[-122.27443713203189,47.51527700854434],[-122.27442597138374,47.51533524512697],[-122.27443428157346,47.515388691835895],[-122.27446319187874,47.51546418963917],[-122.27451135039787,47.5155259578671],[-122.27454619715387,47.515583487690144],[-122.27456767224064,47.51563229302193],[-122.27458858273606,47.515667677841435],[-122.27462342971754,47.51572520779496],[-122.2746450679774,47.515778466892975],[-122.27465987938496,47.51582736639577],[-122.27468101291676,47.515871691095406],[-122.27472372509466,47.515964788991454],[-122.27472388811503,47.51596924265631],[-122.2747555596972,47.51612955052323],[-122.27504792162213,47.51659845500547],[-122.2750998093184,47.51696831402825],[-122.27509497118997,47.5170219776938],[-122.27510901149967,47.5170440908554],[-122.2750843598405,47.517098063922504],[-122.27506607367471,47.517142943366636],[-122.27508134759842,47.51720529754899],[-122.27523614852946,47.517698548308225],[-122.27544797557053,47.517923079307785],[-122.27554375211476,47.51802877288169],[-122.27570749664154,47.51839249055786],[-122.27579250118976,47.518569819499106],[-122.2758145285136,47.51863647548279],[-122.2758361540135,47.51869416409622],[-122.27594461242751,47.51898275454145],[-122.27594485119734,47.518987268113726],[-122.27601685526311,47.519173695068666],[-122.27621991527523,47.51972879556926],[-122.27623306559417,47.519728580099994],[-122.27647484404713,47.51986335518829],[-122.27657562788251,47.51991983876236],[-122.27709619692133,47.51991192876331],[-122.27761439840107,47.520033498290026],[-122.27762778785004,47.52003779626917],[-122.2777012175738,47.520067926288725],[-122.27792266645434,47.520185067447855],[-122.27800854915357,47.52018825207601],[-122.27808110251388,47.5201916251936],[-122.27810091778075,47.520191315153255],[-122.27812079324184,47.52019549160184],[-122.27814693101962,47.520190606049425],[-122.27816690966978,47.52019475002698],[-122.27818662176519,47.5201944724277],[-122.27819328646231,47.520194378133134],[-122.27821975100738,47.520198400624736],[-122.27828043346314,47.52023771372866],[-122.2783206746885,47.52025942865949],[-122.27835364061801,47.52025890277171],[-122.27839981738605,47.52026264757106],[-122.27845361179526,47.52029311436914],[-122.278527935565,47.52034557369506],[-122.27856216601265,47.52038519907092],[-122.27862301257963,47.5204289661284],[-122.27866951648268,47.52044161890096],[-122.2787229242514,47.52045869100944],[-122.27877592955568,47.52046679533999],[-122.27880928287459,47.520479663904396],[-122.2788558625673,47.520492376228475],[-122.27888905248868,47.52050079071031],[-122.27891559301838,47.520504872651586],[-122.27892224242869,47.52050920518079],[-122.27894894643264,47.52051774117151],[-122.2789754869865,47.52052182309577],[-122.27899552624112,47.52053045342973],[-122.27902865595388,47.5205343813419],[-122.27904853175833,47.52053855760475],[-122.2790618459707,47.5205427957643],[-122.27908855004233,47.52055133171745],[-122.27911485153328,47.52055089990076],[-122.27913472736236,47.52055507614518],[-122.27916126798168,47.52055915801555],[-122.27918780860956,47.52056323987815],[-122.27921427360951,47.520567262093884],[-122.27924081425444,47.52057134394093],[-122.27924740340673,47.52057118992547],[-122.27927384088052,47.52057530422472],[-122.27930038154395,47.520579386054195],[-122.27934023648855,47.52058770599628],[-122.27936670153797,47.52059172816749],[-122.27940655652014,47.520600048081086],[-122.27943991023935,47.52061291643509],[-122.27945313666126,47.52061276011335],[-122.27949315521711,47.52062553405719],[-122.27955304975713,47.52064248414117],[-122.27961261729713,47.520650526051085],[-122.27963235727944,47.520650156019364],[-122.27966529616577,47.52064972173043],[-122.27975110503488,47.52065284502396],[-122.27990314647003,47.520663915524764],[-122.28041866110632,47.5207051396439],[-122.28051174708979,47.52073050301231],[-122.28059145823526,47.520747141815704],[-122.28063820280815,47.52076430732213],[-122.28068511107801,47.520785926885615],[-122.2807518200332,47.52081166268924],[-122.28078525018915,47.52082459021449],[-122.2808189925375,47.52085085280097],[-122.28086573736923,47.52086801821849],[-122.28091242175836,47.520880697067476],[-122.280958763687,47.520888894635334],[-122.28106524094783,47.520918555031685],[-122.28121133509308,47.52095202072705],[-122.28131108737185,47.52097728882765],[-122.28134427856122,47.52098570244739],[-122.28138380724279,47.52098511332972],[-122.28142349965815,47.52098897828651],[-122.28148967295574,47.520992437860805],[-122.28152879854997,47.52098288085612],[-122.28154139779278,47.52096481575121],[-122.28157260618579,47.52091077465892],[-122.28176419135757,47.52052826088219],[-122.28186279337729,47.520321352340375],[-122.28193540538491,47.52012821209843],[-122.28198387760982,47.51999798577658],[-122.28200208272649,47.51995304276665],[-122.28208168571928,47.519768717242414],[-122.2820879196777,47.51975974715925],[-122.28213765887628,47.51966967239156],[-122.28219959311207,47.51955256553275],[-122.28226233356759,47.51945339398464],[-122.28233653785468,47.51930931508265],[-122.282392612953,47.519210238546194],[-122.2824358500151,47.51912471316291],[-122.28246601207573,47.51903946394264],[-122.28250158289333,47.518918304818754],[-122.28251819090578,47.51882430491991],[-122.28252428830918,47.51881078899017],[-122.28252085673115,47.518708160084046],[-122.28251174370254,47.518632349256144],[-122.28251069990526,47.51860113966847],[-122.28247471912263,47.51851234056352],[-122.28244026120416,47.51846377806719],[-122.2823713156663,47.518375506540096],[-122.28229549641347,47.51827396287933],[-122.28223931339207,47.51817208123947],[-122.28220990983723,47.5180787939939],[-122.2821932532338,47.51797632329588],[-122.28216361044208,47.51787852295732],[-122.28214046838806,47.51777617441605],[-122.28214346263023,47.51766893961928],[-122.28213297923412,47.51755301382851],[-122.28212282350532,47.51744599584817],[-122.28216517923025,47.517333718640494],[-122.2822207877534,47.517221192865925],[-122.2822837487523,47.5171309659888],[-122.28236771622295,47.51708051718752],[-122.28249770907958,47.51702493051703],[-122.28260179047584,47.516983170165524],[-122.2826409878141,47.516973673140626],[-122.28280466032793,47.51693985978934]],[[-122.27939516129041,47.516496361895406],[-122.27936219820278,47.51649688808356],[-122.2793625252428,47.516505795475254],[-122.27936268876286,47.5165102491717],[-122.2793696371231,47.51652358081514],[-122.27937029120606,47.51654139560964],[-122.27937067859743,47.51655478916904],[-122.27937789365936,47.51657254206636],[-122.2793782810528,47.51658593563414],[-122.27938533260054,47.516599234837095],[-122.27938598668925,47.51661704965863],[-122.27938637408477,47.51663044323836],[-122.27939358916483,47.51664819616125],[-122.27939397656242,47.516661589749354],[-122.27940102812691,47.51667488897112],[-122.27940157905019,47.51669273627912],[-122.27940214525118,47.516706157054095],[-122.27940936034948,47.51672391000253],[-122.27940952387382,47.516728363718464],[-122.27940974775122,47.516737303611],[-122.27941696285752,47.51675505656987],[-122.27941735026134,47.516768450186696],[-122.2794244018499,47.516781749434905],[-122.279425055953,47.516799564321616],[-122.27943210754887,47.51681286357745],[-122.27943265848333,47.51683071093485],[-122.27943971008654,47.51684401019832],[-122.27944009749658,47.51685740383901],[-122.27944731263428,47.51687515683796],[-122.2794477000464,47.516888550487025],[-122.27944819063016,47.516901911680065],[-122.27954705336889,47.51690042504635],[-122.27959316641903,47.51689968283364],[-122.27965899013454,47.51689866271177],[-122.2796855285578,47.516902744160404],[-122.28068096879021,47.516905416964406],[-122.28068076457885,47.51650351702049],[-122.27940831076658,47.51649614598173],[-122.27939516129041,47.516496361895406]]]}]}"
